STATION         DATE                                    QPCP                              
------------    ----------------------------------      ----                              
PHILADELPHIA      2004  1     18    00    0.01
PHILADELPHIA      2004  1     18    01    0
PHILADELPHIA      2004  1     18    02    0
PHILADELPHIA      2004  1     18    03    0.01
PHILADELPHIA      2004  1     18    04    0.01
PHILADELPHIA      2004  1     18    05    0
PHILADELPHIA      2004  1     18    06    0.01
PHILADELPHIA      2004  1     18    07    0.01
PHILADELPHIA      2004  1     18    08    0.02
PHILADELPHIA      2004  1     18    09    0.04
PHILADELPHIA      2004  1     18    10    0.05
PHILADELPHIA      2004  1     18    11    0.08
PHILADELPHIA      2004  1     18    12    0.06
PHILADELPHIA      2004  1     18    13    0.05
PHILADELPHIA      2004  1     18    14    0.07
PHILADELPHIA      2004  1     18    15    0.01
PHILADELPHIA      2004  1     18    16    0.01
PHILADELPHIA      2004  1     18    17    0
PHILADELPHIA      2004  1     18    18    0
PHILADELPHIA      2004  1     24    00    0
PHILADELPHIA      2004  1     24    01    0
PHILADELPHIA      2004  1     24    02    0
PHILADELPHIA      2004  1     24    03    0
PHILADELPHIA      2004  1     24    05    0
PHILADELPHIA      2004  1     24    06    0
PHILADELPHIA      2004  1     24    09    0
PHILADELPHIA      2004  1     24    11    0
PHILADELPHIA      2004  1     24    12    0
PHILADELPHIA      2004  1     24    13    0
PHILADELPHIA      2004  1     26    00    0
PHILADELPHIA      2004  1     26    01    0.01
PHILADELPHIA      2004  1     26    02    0.03
PHILADELPHIA      2004  1     26    03    0.03
PHILADELPHIA      2004  1     26    04    0.04
PHILADELPHIA      2004  1     26    05    0.02
PHILADELPHIA      2004  1     26    06    0
PHILADELPHIA      2004  1     26    07    0
PHILADELPHIA      2004  1     26    08    0
PHILADELPHIA      2004  1     26    09    0
PHILADELPHIA      2004  1     26    10    0
PHILADELPHIA      2004  1     26    14    0
PHILADELPHIA      2004  1     26    15    0
PHILADELPHIA      2004  1     26    16    0
PHILADELPHIA      2004  1     27    00    0
PHILADELPHIA      2004  1     27    01    0
PHILADELPHIA      2004  1     27    02    0
PHILADELPHIA      2004  1     27    04    0
PHILADELPHIA      2004  1     27    07    0
PHILADELPHIA      2004  1     27    08    0
PHILADELPHIA      2004  1     27    10    0
PHILADELPHIA      2004  1     27    11    0
PHILADELPHIA      2004  1     27    12    0
PHILADELPHIA      2004  1     27    17    0
PHILADELPHIA      2004  1     27    18    0
PHILADELPHIA      2004  1     27    19    0.01
PHILADELPHIA      2004  1     27    20    0.09
PHILADELPHIA      2004  1     27    21    0.03
PHILADELPHIA      2004  1     27    22    0.01
PHILADELPHIA      2004  1     27    23    0.01
PHILADELPHIA      2004  1     28    00    0
PHILADELPHIA      2004  1     28    01    0
PHILADELPHIA      2004  1     28    02    0
PHILADELPHIA      2004  1     28    03    0.01
PHILADELPHIA      2004  1     28    04    0
PHILADELPHIA      2004  1     28    05    0
PHILADELPHIA      2004  1     28    06    0
PHILADELPHIA      2004  1     28    07    0
PHILADELPHIA      2004  2     1     01    0
PHILADELPHIA      2004  2     3     08    0
PHILADELPHIA      2004  2     3     09    0
PHILADELPHIA      2004  2     3     11    0
PHILADELPHIA      2004  2     3     12    0.04
PHILADELPHIA      2004  2     3     13    0.06
PHILADELPHIA      2004  2     3     14    0.11
PHILADELPHIA      2004  2     3     15    0.15
PHILADELPHIA      2004  2     3     16    0.13
PHILADELPHIA      2004  2     3     17    0.01
PHILADELPHIA      2004  2     6     01    0
PHILADELPHIA      2004  2     6     02    0
PHILADELPHIA      2004  2     6     03    0.01
PHILADELPHIA      2004  2     6     04    0
PHILADELPHIA      2004  2     6     05    0.05
PHILADELPHIA      2004  2     6     06    0.07
PHILADELPHIA      2004  2     6     07    0.12
PHILADELPHIA      2004  2     6     08    0.1
PHILADELPHIA      2004  2     6     09    0.03
PHILADELPHIA      2004  2     6     10    0.11
PHILADELPHIA      2004  2     6     11    0.12
PHILADELPHIA      2004  2     6     12    0.21
PHILADELPHIA      2004  2     6     13    0.14
PHILADELPHIA      2004  2     6     14    0.24
PHILADELPHIA      2004  2     6     15    0.15
PHILADELPHIA      2004  2     6     16    0.13
PHILADELPHIA      2004  2     6     17    0.08
PHILADELPHIA      2004  2     6     18    0.08
PHILADELPHIA      2004  2     6     19    0.1
PHILADELPHIA      2004  2     6     20    0.1
PHILADELPHIA      2004  2     6     21    0.06
PHILADELPHIA      2004  2     6     22    0
PHILADELPHIA      2004  2     6     23    0
PHILADELPHIA      2004  2     7     00    0
PHILADELPHIA      2004  2     7     01    0.01
PHILADELPHIA      2004  2     7     03    0.01
PHILADELPHIA      2004  2     7     04    0
PHILADELPHIA      2004  2     7     05    0
PHILADELPHIA      2004  2     7     06    0
PHILADELPHIA      2004  2     7     07    0
PHILADELPHIA      2004  2     7     08    0
PHILADELPHIA      2004  2     10    00    0
PHILADELPHIA      2004  2     10    01    0
PHILADELPHIA      2004  2     17    20    0
PHILADELPHIA      2004  2     17    21    0
PHILADELPHIA      2004  2     21    07    0
PHILADELPHIA      2004  2     21    08    0
PHILADELPHIA      2004  2     21    15    0
PHILADELPHIA      2004  2     21    16    0
PHILADELPHIA      2004  2     21    21    0
PHILADELPHIA      2004  2     21    22    0
PHILADELPHIA      2004  2     24    14    0
PHILADELPHIA      2004  2     24    15    0
PHILADELPHIA      2004  2     24    16    0.01
PHILADELPHIA      2004  2     24    17    0.03
PHILADELPHIA      2004  2     24    18    0.04
PHILADELPHIA      2004  2     24    19    0
PHILADELPHIA      2004  3     1     01    0
PHILADELPHIA      2004  3     2     05    0
PHILADELPHIA      2004  3     2     06    0.01
PHILADELPHIA      2004  3     2     07    0.03
PHILADELPHIA      2004  3     2     08    0
PHILADELPHIA      2004  3     4     04    0
PHILADELPHIA      2004  3     4     05    0.05
PHILADELPHIA      2004  3     4     06    0.08
PHILADELPHIA      2004  3     4     07    0.04
PHILADELPHIA      2004  3     4     08    0.03
PHILADELPHIA      2004  3     4     09    0
PHILADELPHIA      2004  3     4     10    0
PHILADELPHIA      2004  3     5     02    0
PHILADELPHIA      2004  3     6     01    0
PHILADELPHIA      2004  3     6     02    0.01
PHILADELPHIA      2004  3     6     03    0.04
PHILADELPHIA      2004  3     6     04    0.14
PHILADELPHIA      2004  3     6     05    0.13
PHILADELPHIA      2004  3     6     06    0.19
PHILADELPHIA      2004  3     6     07    0.13
PHILADELPHIA      2004  3     6     08    0.04
PHILADELPHIA      2004  3     6     09    0.05
PHILADELPHIA      2004  3     6     10    0.01
PHILADELPHIA      2004  3     6     11    0
PHILADELPHIA      2004  3     6     12    0.25
PHILADELPHIA      2004  3     6     13    0.03
PHILADELPHIA      2004  3     6     16    0
PHILADELPHIA      2004  3     6     17    0
PHILADELPHIA      2004  3     7     22    0.02
PHILADELPHIA      2004  3     7     23    0.02
PHILADELPHIA      2004  3     8     00    0
PHILADELPHIA      2004  3     8     01    0
PHILADELPHIA      2004  3     8     02    0
PHILADELPHIA      2004  3     8     03    0
PHILADELPHIA      2004  3     8     04    0
PHILADELPHIA      2004  3     8     05    0
PHILADELPHIA      2004  3     8     06    0
PHILADELPHIA      2004  3     8     09    0.01
PHILADELPHIA      2004  3     8     13    0
PHILADELPHIA      2004  3     8     14    0
PHILADELPHIA      2004  3     8     15    0
PHILADELPHIA      2004  3     8     16    0
PHILADELPHIA      2004  3     8     17    0.04
PHILADELPHIA      2004  3     8     18    0.01
PHILADELPHIA      2004  3     8     19    0.01
PHILADELPHIA      2004  3     8     20    0.15
PHILADELPHIA      2004  3     8     21    0.06
PHILADELPHIA      2004  3     8     22    0.01
PHILADELPHIA      2004  3     8     23    0
PHILADELPHIA      2004  3     9     00    0
PHILADELPHIA      2004  3     9     02    0
PHILADELPHIA      2004  3     9     03    0
PHILADELPHIA      2004  3     9     04    0
PHILADELPHIA      2004  3     9     05    0.01
PHILADELPHIA      2004  3     9     06    0.03
PHILADELPHIA      2004  3     9     07    0.02
PHILADELPHIA      2004  3     9     08    0.01
PHILADELPHIA      2004  3     9     09    0.01
PHILADELPHIA      2004  3     9     10    0
PHILADELPHIA      2004  3     9     11    0
PHILADELPHIA      2004  3     9     14    0
PHILADELPHIA      2004  3     9     15    0
PHILADELPHIA      2004  3     9     18    0
PHILADELPHIA      2004  3     10    03    0
PHILADELPHIA      2004  3     10    04    0.01
PHILADELPHIA      2004  3     10    05    0
PHILADELPHIA      2004  3     10    06    0.01
PHILADELPHIA      2004  3     10    07    0
PHILADELPHIA      2004  3     10    08    0
PHILADELPHIA      2004  3     13    08    0
PHILADELPHIA      2004  3     14    20    0
PHILADELPHIA      2004  3     14    21    0.01
PHILADELPHIA      2004  3     16    07    0
PHILADELPHIA      2004  3     16    08    0.05
PHILADELPHIA      2004  3     16    09    0.08
PHILADELPHIA      2004  3     16    10    0.08
PHILADELPHIA      2004  3     16    11    0.04
PHILADELPHIA      2004  3     16    12    0.05
PHILADELPHIA      2004  3     16    13    0.04
PHILADELPHIA      2004  3     16    14    0.03
PHILADELPHIA      2004  3     16    15    0.1
PHILADELPHIA      2004  3     16    16    0.13
PHILADELPHIA      2004  3     16    17    0.08
PHILADELPHIA      2004  3     16    18    0.01
PHILADELPHIA      2004  3     16    19    0
PHILADELPHIA      2004  3     16    20    0.01
PHILADELPHIA      2004  3     16    21    0.01
PHILADELPHIA      2004  3     17    00    0
PHILADELPHIA      2004  3     17    01    0
PHILADELPHIA      2004  3     17    02    0
PHILADELPHIA      2004  3     17    13    0
PHILADELPHIA      2004  3     17    14    0
PHILADELPHIA      2004  3     17    15    0
PHILADELPHIA      2004  3     17    16    0
PHILADELPHIA      2004  3     17    17    0
PHILADELPHIA      2004  3     17    18    0
PHILADELPHIA      2004  3     17    19    0
PHILADELPHIA      2004  3     17    21    0
PHILADELPHIA      2004  3     17    22    0
PHILADELPHIA      2004  3     17    23    0
PHILADELPHIA      2004  3     18    00    0
PHILADELPHIA      2004  3     18    01    0
PHILADELPHIA      2004  3     18    02    0.01
PHILADELPHIA      2004  3     18    03    0
PHILADELPHIA      2004  3     18    04    0
PHILADELPHIA      2004  3     18    06    0
PHILADELPHIA      2004  3     18    07    0
PHILADELPHIA      2004  3     18    08    0
PHILADELPHIA      2004  3     18    22    0
PHILADELPHIA      2004  3     18    23    0.04
PHILADELPHIA      2004  3     19    00    0.05
PHILADELPHIA      2004  3     19    01    0.07
PHILADELPHIA      2004  3     19    02    0.09
PHILADELPHIA      2004  3     19    03    0.06
PHILADELPHIA      2004  3     19    04    0.03
PHILADELPHIA      2004  3     19    06    0.03
PHILADELPHIA      2004  3     19    08    0.05
PHILADELPHIA      2004  3     19    09    0
PHILADELPHIA      2004  3     19    10    0
PHILADELPHIA      2004  3     19    11    0
PHILADELPHIA      2004  3     20    19    0
PHILADELPHIA      2004  3     21    00    0
PHILADELPHIA      2004  3     21    01    0.05
PHILADELPHIA      2004  3     21    02    0
PHILADELPHIA      2004  3     24    21    0
PHILADELPHIA      2004  3     24    22    0
PHILADELPHIA      2004  3     24    23    0
PHILADELPHIA      2004  3     25    00    0.02
PHILADELPHIA      2004  3     25    01    0.01
PHILADELPHIA      2004  3     25    02    0
PHILADELPHIA      2004  3     25    06    0
PHILADELPHIA      2004  3     25    11    0
PHILADELPHIA      2004  3     25    12    0
PHILADELPHIA      2004  3     25    13    0
PHILADELPHIA      2004  3     25    14    0
PHILADELPHIA      2004  3     25    15    0
PHILADELPHIA      2004  3     25    20    0
PHILADELPHIA      2004  3     25    22    0
PHILADELPHIA      2004  3     25    23    0
PHILADELPHIA      2004  3     27    08    0
PHILADELPHIA      2004  3     27    09    0.03
PHILADELPHIA      2004  3     27    10    0.01
PHILADELPHIA      2004  3     27    11    0
PHILADELPHIA      2004  3     30    16    0
PHILADELPHIA      2004  3     30    17    0
PHILADELPHIA      2004  3     30    18    0.02
PHILADELPHIA      2004  3     30    19    0
PHILADELPHIA      2004  3     30    20    0
PHILADELPHIA      2004  3     30    21    0.01
PHILADELPHIA      2004  3     30    22    0.03
PHILADELPHIA      2004  3     30    23    0.07
PHILADELPHIA      2004  3     31    00    0.14
PHILADELPHIA      2004  3     31    01    0.13
PHILADELPHIA      2004  3     31    02    0.06
PHILADELPHIA      2004  3     31    03    0
PHILADELPHIA      2004  3     31    05    0
PHILADELPHIA      2004  4     1     01    0
PHILADELPHIA      2004  4     1     03    0.02
PHILADELPHIA      2004  4     1     04    0.19
PHILADELPHIA      2004  4     1     05    0.02
PHILADELPHIA      2004  4     1     08    0
PHILADELPHIA      2004  4     1     09    0.01
PHILADELPHIA      2004  4     2     10    0
PHILADELPHIA      2004  4     2     11    0.03
PHILADELPHIA      2004  4     2     12    0.1
PHILADELPHIA      2004  4     2     13    0.07
PHILADELPHIA      2004  4     2     14    0.07
PHILADELPHIA      2004  4     2     15    0.04
PHILADELPHIA      2004  4     2     16    0.04
PHILADELPHIA      2004  4     2     17    0.08
PHILADELPHIA      2004  4     2     18    0.08
PHILADELPHIA      2004  4     2     19    0.04
PHILADELPHIA      2004  4     2     20    0.04
PHILADELPHIA      2004  4     2     21    0.02
PHILADELPHIA      2004  4     2     22    0.04
PHILADELPHIA      2004  4     2     23    0.04
PHILADELPHIA      2004  4     3     00    0.02
PHILADELPHIA      2004  4     3     01    0.01
PHILADELPHIA      2004  4     3     02    0.03
PHILADELPHIA      2004  4     3     03    0.04
PHILADELPHIA      2004  4     3     04    0.08
PHILADELPHIA      2004  4     3     05    0.05
PHILADELPHIA      2004  4     3     06    0.01
PHILADELPHIA      2004  4     3     07    0
PHILADELPHIA      2004  4     4     03    0.02
PHILADELPHIA      2004  4     4     04    0
PHILADELPHIA      2004  4     4     07    0
PHILADELPHIA      2004  4     4     08    0
PHILADELPHIA      2004  4     4     09    0.09
PHILADELPHIA      2004  4     4     10    0.05
PHILADELPHIA      2004  4     4     11    0.04
PHILADELPHIA      2004  4     4     12    0.09
PHILADELPHIA      2004  4     4     13    0.03
PHILADELPHIA      2004  4     4     14    0.04
PHILADELPHIA      2004  4     4     15    0
PHILADELPHIA      2004  4     4     16    0
PHILADELPHIA      2004  4     4     17    0
PHILADELPHIA      2004  4     7     05    0
PHILADELPHIA      2004  4     8     12    0
PHILADELPHIA      2004  4     8     13    0
PHILADELPHIA      2004  4     8     14    0.01
PHILADELPHIA      2004  4     8     17    0
PHILADELPHIA      2004  4     8     18    0.05
PHILADELPHIA      2004  4     8     19    0.01
PHILADELPHIA      2004  4     8     23    0
PHILADELPHIA      2004  4     9     00    0.08
PHILADELPHIA      2004  4     9     01    0.02
PHILADELPHIA      2004  4     9     13    0
PHILADELPHIA      2004  4     9     16    0
PHILADELPHIA      2004  4     11    09    0
PHILADELPHIA      2004  4     11    10    0
PHILADELPHIA      2004  4     11    11    0.01
PHILADELPHIA      2004  4     11    12    0
PHILADELPHIA      2004  4     11    13    0
PHILADELPHIA      2004  4     11    14    0
PHILADELPHIA      2004  4     11    15    0.01
PHILADELPHIA      2004  4     11    16    0
PHILADELPHIA      2004  4     11    17    0.01
PHILADELPHIA      2004  4     12    07    0
PHILADELPHIA      2004  4     12    08    0
PHILADELPHIA      2004  4     12    09    0
PHILADELPHIA      2004  4     12    10    0
PHILADELPHIA      2004  4     12    11    0
PHILADELPHIA      2004  4     12    12    0.01
PHILADELPHIA      2004  4     12    13    0.01
PHILADELPHIA      2004  4     12    14    0.02
PHILADELPHIA      2004  4     12    15    0.02
PHILADELPHIA      2004  4     12    16    0.06
PHILADELPHIA      2004  4     12    17    0.1
PHILADELPHIA      2004  4     12    18    0.11
PHILADELPHIA      2004  4     12    19    0.15
PHILADELPHIA      2004  4     12    20    0.04
PHILADELPHIA      2004  4     12    21    0.02
PHILADELPHIA      2004  4     12    22    0.07
PHILADELPHIA      2004  4     12    23    0.13
PHILADELPHIA      2004  4     13    00    0.19
PHILADELPHIA      2004  4     13    01    0.01
PHILADELPHIA      2004  4     13    11    0
PHILADELPHIA      2004  4     13    12    0.3
PHILADELPHIA      2004  4     13    13    0.03
PHILADELPHIA      2004  4     13    14    0
PHILADELPHIA      2004  4     13    16    0.01
PHILADELPHIA      2004  4     13    17    0.09
PHILADELPHIA      2004  4     13    18    0.05
PHILADELPHIA      2004  4     13    19    0.11
PHILADELPHIA      2004  4     13    20    0.66
PHILADELPHIA      2004  4     13    21    0
PHILADELPHIA      2004  4     14    08    0
PHILADELPHIA      2004  4     14    09    0
PHILADELPHIA      2004  4     14    10    0.02
PHILADELPHIA      2004  4     14    11    0.06
PHILADELPHIA      2004  4     14    12    0.04
PHILADELPHIA      2004  4     14    13    0.04
PHILADELPHIA      2004  4     14    14    0.04
PHILADELPHIA      2004  4     14    15    0.05
PHILADELPHIA      2004  4     14    16    0.02
PHILADELPHIA      2004  4     14    17    0
PHILADELPHIA      2004  4     14    18    0
PHILADELPHIA      2004  4     14    19    0.06
PHILADELPHIA      2004  4     14    20    0.01
PHILADELPHIA      2004  4     14    21    0
PHILADELPHIA      2004  4     14    22    0
PHILADELPHIA      2004  4     15    00    0.01
PHILADELPHIA      2004  4     15    01    0.03
PHILADELPHIA      2004  4     15    02    0.01
PHILADELPHIA      2004  4     15    05    0
PHILADELPHIA      2004  4     15    06    0
PHILADELPHIA      2004  4     18    17    0
PHILADELPHIA      2004  4     21    04    0.02
PHILADELPHIA      2004  4     21    05    0
PHILADELPHIA      2004  4     21    06    0
PHILADELPHIA      2004  4     23    19    0
PHILADELPHIA      2004  4     23    20    0.09
PHILADELPHIA      2004  4     23    21    0.1
PHILADELPHIA      2004  4     23    22    0.01
PHILADELPHIA      2004  4     23    23    0
PHILADELPHIA      2004  4     24    00    0
PHILADELPHIA      2004  4     24    01    0
PHILADELPHIA      2004  4     25    12    0
PHILADELPHIA      2004  4     25    13    0.01
PHILADELPHIA      2004  4     25    22    0
PHILADELPHIA      2004  4     25    23    0
PHILADELPHIA      2004  4     26    00    0.03
PHILADELPHIA      2004  4     26    01    0
PHILADELPHIA      2004  4     26    02    0.04
PHILADELPHIA      2004  4     26    03    0.26
PHILADELPHIA      2004  4     26    04    0.18
PHILADELPHIA      2004  4     26    05    0.06
PHILADELPHIA      2004  4     26    06    0
PHILADELPHIA      2004  4     26    07    0
PHILADELPHIA      2004  4     26    12    0
PHILADELPHIA      2004  4     26    13    0.23
PHILADELPHIA      2004  4     26    14    0.02
PHILADELPHIA      2004  4     26    16    0.06
PHILADELPHIA      2004  4     26    17    0.08
PHILADELPHIA      2004  4     26    18    0.05
PHILADELPHIA      2004  4     26    19    0.05
PHILADELPHIA      2004  4     26    20    0.1
PHILADELPHIA      2004  4     26    21    0.12
PHILADELPHIA      2004  4     26    22    0.1
PHILADELPHIA      2004  4     26    23    0.09
PHILADELPHIA      2004  4     27    00    0
PHILADELPHIA      2004  4     27    19    0
PHILADELPHIA      2004  4     27    20    0
PHILADELPHIA      2004  4     28    00    0
PHILADELPHIA      2004  4     28    01    0
PHILADELPHIA      2004  4     28    02    0.01
PHILADELPHIA      2004  5     1     01    0
PHILADELPHIA      2004  5     1     17    0
PHILADELPHIA      2004  5     2     06    0
PHILADELPHIA      2004  5     2     23    0
PHILADELPHIA      2004  5     3     00    0.01
PHILADELPHIA      2004  5     3     01    0.14
PHILADELPHIA      2004  5     3     02    0.03
PHILADELPHIA      2004  5     3     03    0
PHILADELPHIA      2004  5     3     05    0
PHILADELPHIA      2004  5     3     06    0.11
PHILADELPHIA      2004  5     3     07    0.09
PHILADELPHIA      2004  5     3     08    0.01
PHILADELPHIA      2004  5     3     09    0
PHILADELPHIA      2004  5     3     10    0
PHILADELPHIA      2004  5     3     11    0
PHILADELPHIA      2004  5     3     12    0.01
PHILADELPHIA      2004  5     3     13    0.04
PHILADELPHIA      2004  5     3     14    0.03
PHILADELPHIA      2004  5     3     15    0.1
PHILADELPHIA      2004  5     3     16    0.05
PHILADELPHIA      2004  5     3     17    0.05
PHILADELPHIA      2004  5     3     18    0.03
PHILADELPHIA      2004  5     3     19    0.01
PHILADELPHIA      2004  5     3     20    0.03
PHILADELPHIA      2004  5     3     21    0.01
PHILADELPHIA      2004  5     3     22    0.05
PHILADELPHIA      2004  5     3     23    0.01
PHILADELPHIA      2004  5     5     17    0
PHILADELPHIA      2004  5     5     18    0
PHILADELPHIA      2004  5     7     08    0
PHILADELPHIA      2004  5     7     14    0
PHILADELPHIA      2004  5     7     15    0.1
PHILADELPHIA      2004  5     7     16    0.03
PHILADELPHIA      2004  5     9     20    0.02
PHILADELPHIA      2004  5     9     21    0.12
PHILADELPHIA      2004  5     9     22    0.01
PHILADELPHIA      2004  5     9     23    0.05
PHILADELPHIA      2004  5     10    00    0.15
PHILADELPHIA      2004  5     10    01    0.19
PHILADELPHIA      2004  5     10    02    0.04
PHILADELPHIA      2004  5     10    03    0
PHILADELPHIA      2004  5     10    04    0
PHILADELPHIA      2004  5     14    04    0
PHILADELPHIA      2004  5     15    22    0
PHILADELPHIA      2004  5     15    23    0.02
PHILADELPHIA      2004  5     16    00    0
PHILADELPHIA      2004  5     16    01    0
PHILADELPHIA      2004  5     16    02    0.01
PHILADELPHIA      2004  5     16    08    0
PHILADELPHIA      2004  5     16    09    0
PHILADELPHIA      2004  5     17    14    0.06
PHILADELPHIA      2004  5     17    15    0.79
PHILADELPHIA      2004  5     17    16    0.01
PHILADELPHIA      2004  5     17    17    0
PHILADELPHIA      2004  5     17    18    0.01
PHILADELPHIA      2004  5     17    22    0.01
PHILADELPHIA      2004  5     17    23    0
PHILADELPHIA      2004  5     18    12    0
PHILADELPHIA      2004  5     18    17    0.05
PHILADELPHIA      2004  5     18    18    0.01
PHILADELPHIA      2004  5     18    21    0.01
PHILADELPHIA      2004  5     18    22    0.01
PHILADELPHIA      2004  5     19    03    0.01
PHILADELPHIA      2004  5     19    04    0.01
PHILADELPHIA      2004  5     19    05    0.01
PHILADELPHIA      2004  5     19    11    0
PHILADELPHIA      2004  5     19    12    0.01
PHILADELPHIA      2004  5     19    13    0.4
PHILADELPHIA      2004  5     19    14    0.18
PHILADELPHIA      2004  5     19    15    0.1
PHILADELPHIA      2004  5     19    16    0.02
PHILADELPHIA      2004  5     19    17    0
PHILADELPHIA      2004  5     21    03    0
PHILADELPHIA      2004  5     21    04    0
PHILADELPHIA      2004  5     21    05    0
PHILADELPHIA      2004  5     21    06    0
PHILADELPHIA      2004  5     21    07    0
PHILADELPHIA      2004  5     21    08    0
PHILADELPHIA      2004  5     21    09    0
PHILADELPHIA      2004  5     21    10    0
PHILADELPHIA      2004  5     21    11    0.01
PHILADELPHIA      2004  5     21    12    0.02
PHILADELPHIA      2004  5     21    13    0
PHILADELPHIA      2004  5     21    14    0.01
PHILADELPHIA      2004  5     25    20    0
PHILADELPHIA      2004  5     25    21    0.06
PHILADELPHIA      2004  5     25    22    0
PHILADELPHIA      2004  5     26    07    0
PHILADELPHIA      2004  5     26    08    0.01
PHILADELPHIA      2004  5     26    09    0.01
PHILADELPHIA      2004  5     28    06    0
PHILADELPHIA      2004  5     28    07    0
PHILADELPHIA      2004  5     28    14    0.01
PHILADELPHIA      2004  5     29    07    0
PHILADELPHIA      2004  5     31    08    0
PHILADELPHIA      2004  5     31    09    0
PHILADELPHIA      2004  5     31    11    0
PHILADELPHIA      2004  5     31    12    0.01
PHILADELPHIA      2004  5     31    13    0.04
PHILADELPHIA      2004  5     31    14    0.03
PHILADELPHIA      2004  5     31    15    0.13
PHILADELPHIA      2004  5     31    16    0.01
PHILADELPHIA      2004  5     31    17    0
PHILADELPHIA      2004  5     31    18    0
PHILADELPHIA      2004  5     31    20    0
PHILADELPHIA      2004  5     31    21    0.01
PHILADELPHIA      2004  5     31    22    0
PHILADELPHIA      2004  5     31    23    0.01
PHILADELPHIA      2004  6     1     00    0.01
PHILADELPHIA      2004  6     1     01    0.02
PHILADELPHIA      2004  6     1     02    0
PHILADELPHIA      2004  6     1     15    0.18
PHILADELPHIA      2004  6     1     16    0
PHILADELPHIA      2004  6     1     22    0
PHILADELPHIA      2004  6     1     23    0.01
PHILADELPHIA      2004  6     2     16    0.24
PHILADELPHIA      2004  6     2     17    0
PHILADELPHIA      2004  6     2     21    0.02
PHILADELPHIA      2004  6     2     22    0
PHILADELPHIA      2004  6     3     02    0
PHILADELPHIA      2004  6     3     03    0.01
PHILADELPHIA      2004  6     3     04    0.01
PHILADELPHIA      2004  6     3     05    0
PHILADELPHIA      2004  6     3     06    0
PHILADELPHIA      2004  6     5     04    0
PHILADELPHIA      2004  6     5     05    0.04
PHILADELPHIA      2004  6     5     06    0.12
PHILADELPHIA      2004  6     5     07    0.01
PHILADELPHIA      2004  6     5     08    0.03
PHILADELPHIA      2004  6     5     09    0.01
PHILADELPHIA      2004  6     5     10    0.01
PHILADELPHIA      2004  6     5     11    0.02
PHILADELPHIA      2004  6     5     12    0
PHILADELPHIA      2004  6     5     13    0.02
PHILADELPHIA      2004  6     5     14    0.01
PHILADELPHIA      2004  6     5     15    0.01
PHILADELPHIA      2004  6     5     16    0
PHILADELPHIA      2004  6     5     17    0.02
PHILADELPHIA      2004  6     5     18    0.04
PHILADELPHIA      2004  6     5     19    0.01
PHILADELPHIA      2004  6     5     20    0
PHILADELPHIA      2004  6     5     21    0.02
PHILADELPHIA      2004  6     5     22    0.01
PHILADELPHIA      2004  6     5     23    0
PHILADELPHIA      2004  6     6     00    0
PHILADELPHIA      2004  6     6     01    0.01
PHILADELPHIA      2004  6     6     02    0.01
PHILADELPHIA      2004  6     6     03    0
PHILADELPHIA      2004  6     6     04    0
PHILADELPHIA      2004  6     6     06    0.01
PHILADELPHIA      2004  6     6     07    0
